country_id,country_name,island_id,island_name,prefecture_id,prefecture_name,commune_id,commune_name,town_village_id,town_village_name,year,population,country_name_local,island_name_local,prefecture_name_local,commune_name_local,town_village_name_local
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM266,Nyumamro Souheili,KM266_0007,DOMOIDJOU,2020,980,Comores,NGAZIDJA,MBOUDE,NYUMAMRO SOUHEILI,DOMOIDJOU
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM266,Nyumamro Souheili,KM266_0008,DOMOIMBOINI,2020,472,Comores,NGAZIDJA,MBOUDE,NYUMAMRO SOUHEILI,DOMOIMBOINI
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM266,Nyumamro Souheili,KM266_0002,IVEMBENI,2020,4212,Comores,NGAZIDJA,MBOUDE,NYUMAMRO SOUHEILI,IVEMBENI
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM266,Nyumamro Souheili,KM266_0004,MAOUENI YA MBOUDE,2020,1330,Comores,NGAZIDJA,MBOUDE,NYUMAMRO SOUHEILI,MAOUENI YA MBOUDE
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM266,Nyumamro Souheili,KM266_0009,MOIDJA YA MBOUDE,2020,614,Comores,NGAZIDJA,MBOUDE,NYUMAMRO SOUHEILI,MOIDJA YA MBOUDE
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM266,Nyumamro Souheili,KM266_0001,NTSAOUENI,2020,3461,Comores,NGAZIDJA,MBOUDE,NYUMAMRO SOUHEILI,NTSAOUENI
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM266,Nyumamro Souheili,KM266_0006,NTSORALE YA MBOUDE,2020,720,Comores,NGAZIDJA,MBOUDE,NYUMAMRO SOUHEILI,NTSORALE YA MBOUDE
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM266,Nyumamro Souheili,KM266_0005,SIMBOUSSA YA MBOUDE,2020,350,Comores,NGAZIDJA,MBOUDE,NYUMAMRO SOUHEILI,SIMBOUSSA YA MBOUDE
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM261,Cembenoi Lac Salé,KM261_0001,BANGOIKOUNI,2020,2675,Comores,NGAZIDJA,MITSAMIOULI,CEMBENOI LAC SALE,BANGOIKOUNI
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM261,Cembenoi Lac Salé,KM261_0002,BATSA YA MITSAMIHOULI,2020,1271,Comores,NGAZIDJA,MITSAMIOULI,CEMBENOI LAC SALE,BATSA YA MITSAMIHOULI
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM261,Cembenoi Lac Salé,KM261_0004,IVOINI,2020,1709,Comores,NGAZIDJA,MITSAMIOULI,CEMBENOI LAC SALE,IVOINI
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM261,Cembenoi Lac Salé,KM261_0003,OUZIO,2020,2812,Comores,NGAZIDJA,MITSAMIOULI,CEMBENOI LAC SALE,OUZIO
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM262,Cembenoi Sada Djoulamlima,KM265_0009,KOUA,2020,1608,Comores,NGAZIDJA,MITSAMIOULI,CEMBENOI SADA DJOULAMLIMA,KOUA
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM262,Cembenoi Sada Djoulamlima,KM262_0004,OUELLAH YA MITSAMIHOULI,2020,4510,Comores,NGAZIDJA,MITSAMIOULI,CEMBENOI SADA DJOULAMLIMA,OUELLAH YA MITSAMIHOULI
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM262,Cembenoi Sada Djoulamlima,KM262_0001,OUEMANI,2020,691,Comores,NGAZIDJA,MITSAMIOULI,CEMBENOI SADA DJOULAMLIMA,OUEMANI
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM263,Mitsamiouli,KM263_0003,FASSI,2020,490,Comores,NGAZIDJA,MITSAMIOULI,MITSAMIOULI,FASSI
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM263,Mitsamiouli,KM263_0002,HADAWA,2020,609,Comores,NGAZIDJA,MITSAMIOULI,MITSAMIOULI,HADAWA
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM263,Mitsamiouli,KM263_0001,MEMBOI - BOINI,2020,920,Comores,NGAZIDJA,MITSAMIOULI,MITSAMIOULI,MEMBOI - BOINI
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM263,Mitsamiouli,KM263_0004,MITSAMIHOULI,2020,5304,Comores,NGAZIDJA,MITSAMIOULI,MITSAMIOULI,MITSAMIHOULI
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM263,Mitsamiouli,KM263_0006,NDZAOUZE,2020,2879,Comores,NGAZIDJA,MITSAMIOULI,MITSAMIOULI,NDZAOUZE
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM263,Mitsamiouli,KM263_0005,NKOURANI YA MITSAMIHOULI,2020,381,Comores,NGAZIDJA,MITSAMIOULI,MITSAMIOULI,NKOURANI YA MITSAMIHOULI
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM264,Nyuma Komo,KM264_0001,BANGOI MAFUSA NKOA,2020,707,Comores,NGAZIDJA,MITSAMIOULI,NYUMA KOMO,BANGOI MAFUSA NKOA
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM264,Nyuma Komo,KM264_0008,FOUNGA,2020,984,Comores,NGAZIDJA,MITSAMIOULI,NYUMA KOMO,FOUNGA
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM264,Nyuma Komo,KM264_0002,MEMBOI - DJOU,2020,1722,Comores,NGAZIDJA,MITSAMIOULI,NYUMA KOMO,MEMBOI - DJOU
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM264,Nyuma Komo,KM264_0007,NTSADJENI,2020,1802,Comores,NGAZIDJA,MITSAMIOULI,NYUMA KOMO,NTSADJENI
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM264,Nyuma Komo,KM264_0009,OUHOZI,2020,1286,Comores,NGAZIDJA,MITSAMIOULI,NYUMA KOMO,OUHOZI
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM264,Nyuma Komo,KM264_0004,PIDJANI,2020,626,Comores,NGAZIDJA,MITSAMIOULI,NYUMA KOMO,PIDJANI
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM264,Nyuma Komo,KM264_0005,SONGOMANI,2020,502,Comores,NGAZIDJA,MITSAMIOULI,NYUMA KOMO,SONGOMANI
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM264,Nyuma Komo,KM264_0006,TOIYFA,2020,504,Comores,NGAZIDJA,MITSAMIOULI,NYUMA KOMO,TOIYFA
KM,Comores,KM2,Grande Comore,KM27,Moroni-Bambao,KM273,Bambao Yadjou,KM273_0002,M'VOUNI,2020,5744,Comores,NGAZIDJA,MORONI BAMBAO,BAMBAO YA DJOU,M'VOUNI
KM,Comores,KM2,Grande Comore,KM27,Moroni-Bambao,KM273,Bambao Yadjou,KM273_0003,MAVINGOUNI,2020,1887,Comores,NGAZIDJA,MORONI BAMBAO,BAMBAO YA DJOU,MAVINGOUNI
KM,Comores,KM2,Grande Comore,KM27,Moroni-Bambao,KM273,Bambao Yadjou,KM273_0001,MKAZI,2020,6819,Comores,NGAZIDJA,MORONI BAMBAO,BAMBAO YA DJOU,MKAZI
KM,Comores,KM2,Grande Comore,KM27,Moroni-Bambao,KM271,Bambao Ya Hari,KM271_0010,BOENI YA BAMBAO,2020,2229,Comores,NGAZIDJA,MORONI BAMBAO,BAMBAO YA HARI,BOENI YA BAMBAO
KM,Comores,KM2,Grande Comore,KM27,Moroni-Bambao,KM271,Bambao Ya Hari,KM271_0007,DAOUENI,2020,406,Comores,NGAZIDJA,MORONI BAMBAO,BAMBAO YA HARI,DAOUENI
KM,Comores,KM2,Grande Comore,KM27,Moroni-Bambao,KM271,Bambao Ya Hari,KM283_0003,DZAHANI,2020,724,Comores,NGAZIDJA,MORONI BAMBAO,BAMBAO YA HARI,DZAHANI
KM,Comores,KM2,Grande Comore,KM27,Moroni-Bambao,KM271,Bambao Ya Hari,KM271_0002,M'DE,2020,6965,Comores,NGAZIDJA,MORONI BAMBAO,BAMBAO YA HARI,M'DE
KM,Comores,KM2,Grande Comore,KM27,Moroni-Bambao,KM271,Bambao Ya Hari,KM271_0006,MBOUDADJOU,2020,1103,Comores,NGAZIDJA,MORONI BAMBAO,BAMBAO YA HARI,MBOUDADJOU
KM,Comores,KM2,Grande Comore,KM27,Moroni-Bambao,KM271,Bambao Ya Hari,KM271_0005,MOIDZAZA DJOUMBE,2020,495,Comores,NGAZIDJA,MORONI BAMBAO,BAMBAO YA HARI,MOIDZAZA DJOUMBE
KM,Comores,KM2,Grande Comore,KM27,Moroni-Bambao,KM271,Bambao Ya Hari,KM271_0004,NIOUMADZAHA,2020,3442,Comores,NGAZIDJA,MORONI BAMBAO,BAMBAO YA HARI,NIOUMADZAHA
KM,Comores,KM2,Grande Comore,KM27,Moroni-Bambao,KM271,Bambao Ya Hari,KM271_0003,SELEA,2020,2284,Comores,NGAZIDJA,MORONI BAMBAO,BAMBAO YA HARI,SELEA
KM,Comores,KM2,Grande Comore,KM27,Moroni-Bambao,KM271,Bambao Ya Hari,KM271_0001,VOUVOUNI,2020,4631,Comores,NGAZIDJA,MORONI BAMBAO,BAMBAO YA HARI,VOUVOUNI
KM,Comores,KM2,Grande Comore,KM27,Moroni-Bambao,KM272,Bambao Ya Mboini,KM272_0001,ICONI,2020,5848,Comores,NGAZIDJA,MORONI BAMBAO,BAMBAO YA MBOINI,ICONI
KM,Comores,KM2,Grande Comore,KM27,Moroni-Bambao,KM272,Bambao Ya Mboini,KM272_0002,MBACHILE,2020,1793,Comores,NGAZIDJA,MORONI BAMBAO,BAMBAO YA MBOINI,MBACHILE
KM,Comores,KM2,Grande Comore,KM27,Moroni-Bambao,KM272,Bambao Ya Mboini,KM272_0003,MOIDZAZA - MBOINI,2020,3031,Comores,NGAZIDJA,MORONI BAMBAO,BAMBAO YA MBOINI,MOIDZAZA - MBOINI
KM,Comores,KM2,Grande Comore,KM27,Moroni-Bambao,KM272,Bambao Ya Mboini,KM272_0004,NDROUANI,2020,1470,Comores,NGAZIDJA,MORONI BAMBAO,BAMBAO YA MBOINI,NDROUANI
KM,Comores,KM2,Grande Comore,KM27,Moroni-Bambao,KM272,Bambao Ya Mboini,KM272_0005,SEREHINI,2020,794,Comores,NGAZIDJA,MORONI BAMBAO,BAMBAO YA MBOINI,SEREHINI
KM,Comores,KM2,Grande Comore,KM27,Moroni-Bambao,KM274,Moroni,KM274_0001,MORONI,2020,79855,Comores,NGAZIDJA,MORONI BAMBAO,MORONI,MORONI
KM,Comores,KM2,Grande Comore,KM28,Oichili-Dimani,KM281,Dimani,KM281_0002,FOUMBOU DZIVOUNI,2020,475,Comores,NGAZIDJA,OICHILI DIMANI,DIMANI,FOUMBOU DZIVOUNI
KM,Comores,KM2,Grande Comore,KM28,Oichili-Dimani,KM281,Dimani,KM281_0007,IDJINKOUNDZI,2020,2583,Comores,NGAZIDJA,OICHILI DIMANI,DIMANI,IDJINKOUNDZI
KM,Comores,KM2,Grande Comore,KM28,Oichili-Dimani,KM281,Dimani,KM281_0006,IDJOINDRADJA,2020,202,Comores,NGAZIDJA,OICHILI DIMANI,DIMANI,IDJOINDRADJA
KM,Comores,KM2,Grande Comore,KM28,Oichili-Dimani,KM281,Dimani,KM281_0005,MADJOMA,2020,583,Comores,NGAZIDJA,OICHILI DIMANI,DIMANI,MADJOMA
KM,Comores,KM2,Grande Comore,KM28,Oichili-Dimani,KM281,Dimani,KM281_0008,MAOUENI DIMANI,2020,1601,Comores,NGAZIDJA,OICHILI DIMANI,DIMANI,MAOUENI DIMANI
KM,Comores,KM2,Grande Comore,KM28,Oichili-Dimani,KM281,Dimani,KM281_0003,MBOUDE,2020,689,Comores,NGAZIDJA,OICHILI DIMANI,DIMANI,MBOUDE
KM,Comores,KM2,Grande Comore,KM28,Oichili-Dimani,KM281,Dimani,KM281_0004,MIDJINDZE,2020,166,Comores,NGAZIDJA,OICHILI DIMANI,DIMANI,MIDJINDZE
KM,Comores,KM2,Grande Comore,KM28,Oichili-Dimani,KM281,Dimani,KM281_0009,MIRERENI,2020,556,Comores,NGAZIDJA,OICHILI DIMANI,DIMANI,MIRERENI
KM,Comores,KM2,Grande Comore,KM28,Oichili-Dimani,KM281,Dimani,KM281_0001,MTSANGADJOU,2020,1370,Comores,NGAZIDJA,OICHILI DIMANI,DIMANI,MTSANGADJOU
KM,Comores,KM2,Grande Comore,KM28,Oichili-Dimani,KM281,Dimani,KM281_0010,NTSORALE,2020,2616,Comores,NGAZIDJA,OICHILI DIMANI,DIMANI,NTSORALE
KM,Comores,KM2,Grande Comore,KM28,Oichili-Dimani,KM281,Dimani,KM281_0012,REHEMANI,2020,429,Comores,NGAZIDJA,OICHILI DIMANI,DIMANI,REHEMANI
KM,Comores,KM2,Grande Comore,KM28,Oichili-Dimani,KM281,Dimani,KM281_0011,SIDJOU,2020,921,Comores,NGAZIDJA,OICHILI DIMANI,DIMANI,SIDJOU
KM,Comores,KM2,Grande Comore,KM28,Oichili-Dimani,KM283,Oichili Yamboini,KM283_0003,DZAHANI,2020,707,Comores,NGAZIDJA,OICHILI DIMANI,OICHILI YABOINI,DZAHANI
KM,Comores,KM2,Grande Comore,KM28,Oichili-Dimani,KM283,Oichili Yamboini,KM283_0006,HAMBOU,2020,1062,Comores,NGAZIDJA,OICHILI DIMANI,OICHILI YABOINI,HAMBOU
KM,Comores,KM2,Grande Comore,KM28,Oichili-Dimani,KM283,Oichili Yamboini,KM283_0007,HASSENDJE,2020,312,Comores,NGAZIDJA,OICHILI DIMANI,OICHILI YABOINI,HASSENDJE
KM,Comores,KM2,Grande Comore,KM28,Oichili-Dimani,KM283,Oichili Yamboini,KM283_0001,ITSINKOUDI,2020,2611,Comores,NGAZIDJA,OICHILI DIMANI,OICHILI YABOINI,ITSINKOUDI
KM,Comores,KM2,Grande Comore,KM28,Oichili-Dimani,KM283,Oichili Yamboini,KM283_0004,KOUHANI,2020,511,Comores,NGAZIDJA,OICHILI DIMANI,OICHILI YABOINI,KOUHANI
KM,Comores,KM2,Grande Comore,KM28,Oichili-Dimani,KM283,Oichili Yamboini,KM283_0005,MTSAMDU,2020,1234,Comores,NGAZIDJA,OICHILI DIMANI,OICHILI YABOINI,MTSAMDU
KM,Comores,KM2,Grande Comore,KM28,Oichili-Dimani,KM282,Oichili Yadjou,KM282_0003,BOENI YAWACHILI,2020,923,Comores,NGAZIDJA,OICHILI DIMANI,OICHILI YADJOU,BOENI YAWACHILI
KM,Comores,KM2,Grande Comore,KM28,Oichili-Dimani,KM282,Oichili Yadjou,KM282_0009,CHAMRO,2020,169,Comores,NGAZIDJA,OICHILI DIMANI,OICHILI YADJOU,CHAMRO
KM,Comores,KM2,Grande Comore,KM28,Oichili-Dimani,KM282,Oichili Yadjou,KM282_0007,CHOMONI,2020,872,Comores,NGAZIDJA,OICHILI DIMANI,OICHILI YADJOU,CHOMONI
KM,Comores,KM2,Grande Comore,KM28,Oichili-Dimani,KM282,Oichili Yadjou,KM282_0004,DZAHADJOU YA WACHILI,2020,1114,Comores,NGAZIDJA,OICHILI DIMANI,OICHILI YADJOU,DZAHADJOU YA WACHILI
KM,Comores,KM2,Grande Comore,KM28,Oichili-Dimani,KM282,Oichili Yadjou,KM282_0002,IROHE,2020,1014,Comores,NGAZIDJA,OICHILI DIMANI,OICHILI YADJOU,IROHE
KM,Comores,KM2,Grande Comore,KM28,Oichili-Dimani,KM282,Oichili Yadjou,KM282_0001,KOIMBANI YA WACHILI,2020,3127,Comores,NGAZIDJA,OICHILI DIMANI,OICHILI YADJOU,KOIMBANI YA WACHILI
KM,Comores,KM2,Grande Comore,KM28,Oichili-Dimani,KM282,Oichili Yadjou,KM282_0005,SADA,2020,380,Comores,NGAZIDJA,OICHILI DIMANI,OICHILI YADJOU,SADA
KM,Comores,KM2,Grande Comore,KM28,Oichili-Dimani,KM282,Oichili Yadjou,KM282_0006,SADANI,2020,657,Comores,NGAZIDJA,OICHILI DIMANI,OICHILI YADJOU,SADANI
KM,Comores,KM2,Grande Comore,KM28,Oichili-Dimani,KM282,Oichili Yadjou,KM282_0008,SAMBA MADI,2020,114,Comores,NGAZIDJA,OICHILI DIMANI,OICHILI YADJOU,SAMBA MADI
KM,Comores,KM2,Grande Comore,KM28,Oichili-Dimani,KM282,Oichili Yadjou,KM282_0010,SIMA YA WACHILI,2020,1096,Comores,NGAZIDJA,OICHILI DIMANI,OICHILI YADJOU,SIMA YA WACHILI
KM,Comores,KM3,Mohéli,KM31,Djando,KM311,Djando,KM311_0006,HAGNAMOIDA,2021,926,Comores,MWALI,DJANDO,DJANDO,HAGNAMOIDA
KM,Comores,KM3,Mohéli,KM31,Djando,KM311,Djando,KM311_0008,HAMAVOUNA,2021,1503,Comores,MWALI,DJANDO,DJANDO,HAMAVOUNA
KM,Comores,KM3,Mohéli,KM31,Djando,KM311,Djando,KM311_0007,ITSAMIA,2021,459,Comores,MWALI,DJANDO,DJANDO,ITSAMIA
KM,Comores,KM3,Mohéli,KM31,Djando,KM311,Djando,KM121_0005,KANGANI,2021,1538,Comores,MWALI,DJANDO,DJANDO,KANGANI
KM,Comores,KM3,Mohéli,KM31,Djando,KM311,Djando,KM311_0003,MLANBANDA,2021,461,Comores,MWALI,DJANDO,DJANDO,MLANBANDA
KM,Comores,KM3,Mohéli,KM31,Djando,KM311,Djando,KM311_0002,WANANI,2021,3731,Comores,MWALI,DJANDO,DJANDO,WANANI
KM,Comores,KM3,Mohéli,KM31,Djando,KM311,Djando,KM311_0001,ZIROUDANI,2021,1979,Comores,MWALI,DJANDO,DJANDO,ZIROUDANI
KM,Comores,KM3,Mohéli,KM32,Fomboni,KM321,Fomboni,KM321_0001,FOMBONI,2021,19602,Comores,MWALI,FOMBONI,FOMBONI,FOMBONI
KM,Comores,KM3,Mohéli,KM32,Fomboni,KM322,Moili Mdjini,KM322_0002,BANDAR SALAMA,2021,2736,Comores,MWALI,FOMBONI,MOILI MDJINI,BANDAR SALAMA
KM,Comores,KM3,Mohéli,KM32,Fomboni,KM322,Moili Mdjini,KM322_0003,DJOIEZI,2021,3335,Comores,MWALI,FOMBONI,MOILI MDJINI,DJOIEZI
KM,Comores,KM3,Mohéli,KM32,Fomboni,KM322,Moili Mdjini,KM322_0001,MBOIGOMA,2021,2330,Comores,MWALI,FOMBONI,MOILI MDJINI,MBOIGOMA
KM,Comores,KM3,Mohéli,KM32,Fomboni,KM323,Moimbassa,KM252_0007,DOMONI,2021,292,Comores,MWALI,FOMBONI,MOINBASSA,DOMONI
KM,Comores,KM3,Mohéli,KM32,Fomboni,KM323,Moimbassa,KM323_0002,HOANI,2021,2493,Comores,MWALI,FOMBONI,MOINBASSA,HOANI
KM,Comores,KM3,Mohéli,KM32,Fomboni,KM323,Moimbassa,KM323_0001,M'BATSE,2021,4167,Comores,MWALI,FOMBONI,MOINBASSA,M'BATSE
KM,Comores,KM3,Mohéli,KM33,Nioumachioi,KM331,Mlédjélé,KM331_0001,MIREMANI,2021,326,Comores,MWALI,NIOUMACHOUA,MLEDJELE,MIREMANI
KM,Comores,KM3,Mohéli,KM33,Nioumachioi,KM331,Mlédjélé,KM331_0004,NDREMEANI,2021,65,Comores,MWALI,NIOUMACHOUA,MLEDJELE,NDREMEANI
KM,Comores,KM3,Mohéli,KM33,Nioumachioi,KM331,Mlédjélé,KM331_0002,NDRONDRONI,2021,4807,Comores,MWALI,NIOUMACHOUA,MLEDJELE,NDRONDRONI
KM,Comores,KM3,Mohéli,KM33,Nioumachioi,KM331,Mlédjélé,KM331_0003,NIOUMACHOUA,2021,3774,Comores,MWALI,NIOUMACHOUA,MLEDJELE,NIOUMACHOUA
KM,Comores,KM3,Mohéli,KM33,Nioumachioi,KM332,Moimbao,KM143_0003,BARAKANI,2021,1066,Comores,MWALI,NIOUMACHOUA,MOIMBAO,BARAKANI
KM,Comores,KM3,Mohéli,KM33,Nioumachioi,KM332,Moimbao,KM332_0001,HAMBA,2021,275,Comores,MWALI,NIOUMACHOUA,MOIMBAO,HAMBA
KM,Comores,KM3,Mohéli,KM33,Nioumachioi,KM332,Moimbao,KM332_0004,MIRINGONI,2021,1142,Comores,MWALI,NIOUMACHOUA,MOIMBAO,MIRINGONI
KM,Comores,KM3,Mohéli,KM33,Nioumachioi,KM332,Moimbao,KM332_0005,WALLAH 1,2021,506,Comores,MWALI,NIOUMACHOUA,MOIMBAO,WALLAH 1
KM,Comores,KM3,Mohéli,KM33,Nioumachioi,KM332,Moimbao,KM332_0006,WALLAH 2,2021,947,Comores,MWALI,NIOUMACHOUA,MOIMBAO,WALLAH 2
KM,Comores,KM1,Anjouan,KM11,Domoni,KM111,Bambao Mtsanga,KM111_0001,BAMBAO MTSANGA,2021,5559,Comores,NDZUWANI,DOMONI,BAMBAO MSTANGA,BAMBAO MTSANGA
KM,Comores,KM1,Anjouan,KM11,Domoni,KM111,Bambao Mtsanga,KM111_0004,MAHALE,2021,3970,Comores,NDZUWANI,DOMONI,BAMBAO MSTANGA,MAHALE
KM,Comores,KM1,Anjouan,KM11,Domoni,KM111,Bambao Mtsanga,KM111_0002,MROMAJI,2021,3075,Comores,NDZUWANI,DOMONI,BAMBAO MSTANGA,MROMAJI
KM,Comores,KM1,Anjouan,KM11,Domoni,KM111,Bambao Mtsanga,KM111_0003,ONGONI,2021,2637,Comores,NDZUWANI,DOMONI,BAMBAO MSTANGA,ONGONI
KM,Comores,KM1,Anjouan,KM11,Domoni,KM112,Domoni,KM112_0004,BWELADUGU,2021,827,Comores,NDZUWANI,DOMONI,DOMONI,BWELADUGU
KM,Comores,KM1,Anjouan,KM11,Domoni,KM112,Domoni,KM252_0007,DOMONI,2021,13581,Comores,NDZUWANI,DOMONI,DOMONI,DOMONI
KM,Comores,KM1,Anjouan,KM11,Domoni,KM112,Domoni,KM112_0003,LIMBI,2021,2889,Comores,NDZUWANI,DOMONI,DOMONI,LIMBI
KM,Comores,KM1,Anjouan,KM11,Domoni,KM113,Jimlimé,KM113_0003,HAJOHO,2021,4182,Comores,NDZUWANI,DOMONI,JIMLIME,HAJOHO
KM,Comores,KM1,Anjouan,KM11,Domoni,KM113,Jimlimé,KM113_0001,HAREMBO I,2021,644,Comores,NDZUWANI,DOMONI,JIMLIME,HAREMBO I
KM,Comores,KM1,Anjouan,KM11,Domoni,KM113,Jimlimé,KM113_0002,HAREMBO II,2021,1081,Comores,NDZUWANI,DOMONI,JIMLIME,HAREMBO II
KM,Comores,KM1,Anjouan,KM11,Domoni,KM113,Jimlimé,KM113_0004,JIMLIME,2021,6791,Comores,NDZUWANI,DOMONI,JIMLIME,JIMLIME
KM,Comores,KM1,Anjouan,KM11,Domoni,KM114,Koni,KM114_0004,GEGE,2021,1234,Comores,NDZUWANI,DOMONI,KONI,GEGE
KM,Comores,KM1,Anjouan,KM11,Domoni,KM114,Koni,KM114_0003,HACHIPENDA,2021,2085,Comores,NDZUWANI,DOMONI,KONI,HACHIPENDA
KM,Comores,KM1,Anjouan,KM11,Domoni,KM114,Koni,KM114_0001,KONI DJODJO,2021,11860,Comores,NDZUWANI,DOMONI,KONI,KONI DJODJO
KM,Comores,KM1,Anjouan,KM11,Domoni,KM114,Koni,KM114_0002,KONI NGANI,2021,5718,Comores,NDZUWANI,DOMONI,KONI,KONI NGANI
KM,Comores,KM1,Anjouan,KM11,Domoni,KM115,Ngandzalé,KM115_0001,NGADZALE,2021,6110,Comores,NDZUWANI,DOMONI,NGADZALE,NGADZALE
KM,Comores,KM1,Anjouan,KM11,Domoni,KM115,Ngandzalé,KM115_0002,OUTSA,2021,803,Comores,NDZUWANI,DOMONI,NGADZALE,OUTSA
KM,Comores,KM1,Anjouan,KM11,Domoni,KM115,Ngandzalé,KM115_0005,OUZINI,2021,1947,Comores,NDZUWANI,DOMONI,NGADZALE,OUZINI
KM,Comores,KM1,Anjouan,KM11,Domoni,KM115,Ngandzalé,KM153_0014,SALAMANI,2021,2356,Comores,NDZUWANI,DOMONI,NGADZALE,SALAMANI
KM,Comores,KM1,Anjouan,KM16,MOYA,KM151,Moya,KM151_0002,KOWET,2021,2324,Comores,NDZUWANI,MOYA,MOYA,KOWET
KM,Comores,KM1,Anjouan,KM16,MOYA,KM151,Moya,KM151_0005,LINGONI,2021,5472,Comores,NDZUWANI,MOYA,MOYA,LINGONI
KM,Comores,KM1,Anjouan,KM16,MOYA,KM151,Moya,KM151_0007,MAWENI,2021,878,Comores,NDZUWANI,MOYA,MOYA,MAWENI
KM,Comores,KM1,Anjouan,KM16,MOYA,KM151,Moya,KM151_0001,MOYA,2021,9939,Comores,NDZUWANI,MOYA,MOYA,MOYA
KM,Comores,KM1,Anjouan,KM16,MOYA,KM151,Moya,KM151_0004,NINDRI,2021,3400,Comores,NDZUWANI,MOYA,MOYA,NINDRI
KM,Comores,KM1,Anjouan,KM16,MOYA,KM151,Moya,KM151_0003,POMONI,2021,4687,Comores,NDZUWANI,MOYA,MOYA,POMONI
KM,Comores,KM1,Anjouan,KM12,Mrémani,KM121,Adda,KM121_0001,ADDA DAWENI,2021,12663,Comores,NDZUWANI,MREMANI,ADDA,ADDA DAWENI
KM,Comores,KM1,Anjouan,KM12,Mrémani,KM121,Adda,KM121_0002,DJANZA,2021,917,Comores,NDZUWANI,MREMANI,ADDA,DJANZA
KM,Comores,KM1,Anjouan,KM12,Mrémani,KM121,Adda,KM121_0005,KANGANI,2021,5408,Comores,NDZUWANI,MREMANI,ADDA,KANGANI
KM,Comores,KM1,Anjouan,KM12,Mrémani,KM121,Adda,KM121_0003,MAGNASSINI,2021,4771,Comores,NDZUWANI,MREMANI,ADDA,MAGNASSINI
KM,Comores,KM1,Anjouan,KM12,Mrémani,KM123,Mramani,KM123_0004,DZIANII,2021,2166,Comores,NDZUWANI,MREMANI,MRAMANI,DZIANII
KM,Comores,KM1,Anjouan,KM12,Mrémani,KM123,Mramani,KM123_0002,HANTSAHII,2021,1636,Comores,NDZUWANI,MREMANI,MRAMANI,HANTSAHII
KM,Comores,KM1,Anjouan,KM12,Mrémani,KM123,Mramani,KM123_0001,MRAMANI,2021,4475,Comores,NDZUWANI,MREMANI,MRAMANI,MRAMANI
KM,Comores,KM1,Anjouan,KM12,Mrémani,KM123,Mramani,KM123_0003,NYAMBOIMRO,2021,2299,Comores,NDZUWANI,MREMANI,MRAMANI,NYAMBOIMRO
KM,Comores,KM1,Anjouan,KM12,Mrémani,KM124,Mrémani,KM124_0002,BANDA KOUNI,2021,4099,Comores,NDZUWANI,MREMANI,MREMANI,BANDA KOUNI
KM,Comores,KM1,Anjouan,KM12,Mrémani,KM124,Mrémani,KM124_0004,DAJI,2021,3455,Comores,NDZUWANI,MREMANI,MREMANI,DAJI
KM,Comores,KM1,Anjouan,KM12,Mrémani,KM124,Mrémani,KM124_0001,MREMANI,2021,6050,Comores,NDZUWANI,MREMANI,MREMANI,MREMANI
KM,Comores,KM1,Anjouan,KM12,Mrémani,KM124,Mrémani,KM124_0003,MRIDJOU,2021,3878,Comores,NDZUWANI,MREMANI,MREMANI,MRIDJOU
