country_id,island_id,prefecture_id,prefecture_name,commune_id,commune_name,town_village_id,town_village_name,year,population
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0001,BAMBAO MTSANGA,2017,5026.0
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0001,BAMBAO MTSANGA,2018,5152.193497488712
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0001,BAMBAO MTSANGA,2019,5283.100058951903
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0001,BAMBAO MTSANGA,2020,5418.765740152184
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0001,BAMBAO MTSANGA,2021,5558.883501025538
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0001,BAMBAO MTSANGA,2022,5702.83926128197
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0001,BAMBAO MTSANGA,2023,5849.113172414285
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0001,BAMBAO MTSANGA,2024,5998.534242562943
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0001,BAMBAO MTSANGA,2025,6151.163879546395
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0001,BAMBAO MTSANGA,2026,6306.26518711382
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0001,BAMBAO MTSANGA,2027,6463.761405026519
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0001,BAMBAO MTSANGA,2028,6622.593244873329
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0002,MROMAJI,2017,2780.0
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0002,MROMAJI,2018,2849.800621372586
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0002,MROMAJI,2019,2922.208150395203
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0002,MROMAJI,2020,2997.248061604272
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0002,MROMAJI,2021,3074.7505238461986
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0002,MROMAJI,2022,3154.3758747242086
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0002,MROMAJI,2023,3235.2834499227442
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0002,MROMAJI,2024,3317.9317935385957
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0002,MROMAJI,2025,3402.3548716949817
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0002,MROMAJI,2026,3488.145089569522
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0002,MROMAJI,2027,3575.259989250641
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0002,MROMAJI,2028,3663.113653153174
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0003,ONGONI,2017,2384.0
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0003,ONGONI,2018,2443.8577990475706
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0003,ONGONI,2019,2505.9511620655267
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0003,ONGONI,2020,2570.301934843376
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0003,ONGONI,2021,2636.7644780033593
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0003,ONGONI,2022,2705.047512713135
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0003,ONGONI,2023,2774.4301239625265
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0003,ONGONI,2024,2845.3055380561195
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0003,ONGONI,2025,2917.7028827772797
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0003,ONGONI,2026,2991.272623573288
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0003,ONGONI,2027,3065.978350494075
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0003,ONGONI,2028,3141.3176075961037
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0004,MAHALE,2017,3589.0
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0004,MAHALE,2018,3679.113104354753
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0004,MAHALE,2019,3772.591745240426
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0004,MAHALE,2020,3869.4688104668107
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0004,MAHALE,2021,3969.5250467928086
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0004,MAHALE,2022,4072.321947620571
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0004,MAHALE,2023,4176.774209270767
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0004,MAHALE,2024,4283.47381547123
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0004,MAHALE,2025,4392.4646167313995
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0004,MAHALE,2026,4503.220405203243
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0004,MAHALE,2027,4615.686367417465
KM,KM1,KM11,DOMONI,KM111,BAMBAO MSTANGA,KM111_0004,MAHALE,2028,4729.106079556382
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM112_0003,LIMBI,2017,2612.0
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM112_0003,LIMBI,2018,2677.582454325611
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM112_0003,LIMBI,2019,2745.6142765583704
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM112_0003,LIMBI,2020,2816.1194017663165
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM112_0003,LIMBI,2021,2888.9382619734793
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM112_0003,LIMBI,2022,2963.7517211437535
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM112_0003,LIMBI,2023,3039.769917697198
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM112_0003,LIMBI,2024,3117.4236851520905
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM112_0003,LIMBI,2025,3196.7449370026234
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM112_0003,LIMBI,2026,3277.350710055968
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM112_0003,LIMBI,2027,3359.201112202401
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM112_0003,LIMBI,2028,3441.745633825932
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM112_0004,BWELADUGU,2017,748.0
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM112_0004,BWELADUGU,2018,766.780886613919
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM112_0004,BWELADUGU,2019,786.2632001782777
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM112_0004,BWELADUGU,2020,806.4537949928042
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM112_0004,BWELADUGU,2021,827.3069754809197
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM112_0004,BWELADUGU,2022,848.7313504653627
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM112_0004,BWELADUGU,2023,870.5007268137457
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM112_0004,BWELADUGU,2024,892.7384825780107
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM112_0004,BWELADUGU,2025,915.453756844549
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM112_0004,BWELADUGU,2026,938.5368802151088
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM112_0004,BWELADUGU,2027,961.9764287624027
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM112_0004,BWELADUGU,2028,985.6147527189116
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM252_0007,DOMONI,2017,12262.0
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM252_0007,DOMONI,2018,12574.771584405446
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM252_0007,DOMONI,2019,12898.933918049996
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM252_0007,DOMONI,2020,13234.566590181403
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM252_0007,DOMONI,2021,13580.918746538384
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM252_0007,DOMONI,2022,13936.467013751524
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM252_0007,DOMONI,2023,14297.469207032425
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM252_0007,DOMONI,2024,14665.948299917183
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM252_0007,DOMONI,2025,15042.028465441848
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM252_0007,DOMONI,2026,15423.894654471222
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM252_0007,DOMONI,2027,15811.329364275576
KM,KM1,KM11,DOMONI,KM112,DOMONI,KM252_0007,DOMONI,2028,16201.716691458441
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0001,HAREMBO I,2017,582.0
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0001,HAREMBO I,2018,596.6129358413112
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0001,HAREMBO I,2019,611.7716343633123
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0001,HAREMBO I,2020,627.4814287243477
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0001,HAREMBO I,2021,643.7067643447798
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0001,HAREMBO I,2022,660.376532046579
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0001,HAREMBO I,2023,677.3147366385026
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0001,HAREMBO I,2024,694.6173754818211
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0001,HAREMBO I,2025,712.2915594699565
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0001,HAREMBO I,2026,730.2519576005258
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0001,HAREMBO I,2027,748.489681202832
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0001,HAREMBO I,2028,766.8820669550889
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0002,HAREMBO II,2017,977.0
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0002,HAREMBO II,2018,1001.5306500291427
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0002,HAREMBO II,2019,1026.9774686820551
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0002,HAREMBO II,2020,1053.3494087004942
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0002,HAREMBO II,2021,1080.5867848193298
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0002,HAREMBO II,2022,1108.5702264768174
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0002,HAREMBO II,2023,1137.0042915735687
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0002,HAREMBO II,2024,1166.0501303191395
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0002,HAREMBO II,2025,1195.7196797287759
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0002,HAREMBO II,2026,1225.8696951472743
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0002,HAREMBO II,2027,1256.4852552150633
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0002,HAREMBO II,2028,1287.36044573045
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0003,HAJOHO,2017,3781.0
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0003,HAJOHO,2018,3875.933866694155
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0003,HAJOHO,2019,3974.413315339663
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0003,HAJOHO,2020,4076.47299313876
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0003,HAJOHO,2021,4181.881917504489
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0003,HAJOHO,2022,4290.178123141091
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0003,HAJOHO,2023,4400.218246099963
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0003,HAJOHO,2024,4512.625939341521
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0003,HAJOHO,2025,4627.447399236951
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0003,HAJOHO,2026,4744.128267504447
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0003,HAJOHO,2027,4862.610798329739
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0003,HAJOHO,2028,4982.0981016446585
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0004,JIMLIME,2017,6140.0
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0004,JIMLIME,2018,6294.1639623121155
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0004,JIMLIME,2019,6454.08562713185
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0004,JIMLIME,2020,6619.821258363392
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0004,JIMLIME,2021,6790.995761300596
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0004,JIMLIME,2022,6966.858946333325
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0004,JIMLIME,2023,7145.554094433687
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0004,JIMLIME,2024,7328.093961268696
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0004,JIMLIME,2025,7514.553565542154
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0004,JIMLIME,2026,7704.032679840599
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0004,JIMLIME,2027,7896.437530215444
KM,KM1,KM11,DOMONI,KM113,JIMLIME,KM113_0004,JIMLIME,2028,8090.474039698017
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0001,KONI DJODJO,2017,10712.0
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0001,KONI DJODJO,2018,10984.189437036803
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0001,KONI DJODJO,2019,11266.352776283238
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0001,KONI DJODJO,2020,11558.566546779974
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0001,KONI DJODJO,2021,11860.175184229267
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0001,KONI DJODJO,2022,12169.85326127894
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0001,KONI DJODJO,2023,12484.338933616065
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0001,KONI DJODJO,2024,12805.399365093179
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0001,KONI DJODJO,2025,13133.14851006177
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0001,KONI DJODJO,2026,13466.004434953238
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0001,KONI DJODJO,2027,13803.783587902668
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0001,KONI DJODJO,2028,14144.207471043734
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0002,KONI NGANI,2017,5170.0
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0002,KONI NGANI,2018,5299.809069243264
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0002,KONI NGANI,2019,5434.466236526331
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0002,KONI NGANI,2020,5574.018877156147
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0002,KONI NGANI,2021,5718.151154059298
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0002,KONI NGANI,2022,5866.23139292236
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0002,KONI NGANI,2023,6016.696200036184
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0002,KONI NGANI,2024,6170.398335465661
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0002,KONI NGANI,2025,6327.40096642556
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0002,KONI NGANI,2026,6486.9460838397235
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0002,KONI NGANI,2027,6648.954728210725
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0002,KONI NGANI,2028,6812.337261439537
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0003,HACHIPENDA,2017,1885.0
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0003,HACHIPENDA,2018,1932.3288385925632
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0003,HACHIPENDA,2019,1981.425310609697
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0003,HACHIPENDA,2020,2032.3066892532563
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0003,HACHIPENDA,2021,2084.8578192266496
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0003,HACHIPENDA,2022,2138.8483898759478
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0003,HACHIPENDA,2023,2193.708382411645
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0003,HACHIPENDA,2024,2249.748716122393
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0003,HACHIPENDA,2025,2306.992421994619
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0003,HACHIPENDA,2026,2365.1631272800537
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0003,HACHIPENDA,2027,2424.2320430710283
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0003,HACHIPENDA,2028,2483.8018835229254
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0004,GEGE,2017,1116.0
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0004,GEGE,2018,1144.020681097772
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0004,GEGE,2019,1173.087876201815
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0004,GEGE,2020,1203.2118117807079
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0004,GEGE,2021,1234.3243110116396
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0004,GEGE,2022,1266.289020213028
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0004,GEGE,2023,1298.768464069706
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0004,GEGE,2024,1331.946719996069
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0004,GEGE,2025,1365.8374233135248
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0004,GEGE,2026,1400.2769496257506
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0004,GEGE,2027,1435.2482546775955
KM,KM1,KM11,DOMONI,KM114,KONI,KM114_0004,GEGE,2028,1470.5161283881087
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0001,NGADZALE,2017,5524.0
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0001,NGADZALE,2018,5662.697349806535
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0001,NGADZALE,2019,5806.574756396799
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0001,NGADZALE,2020,5955.682838957553
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0001,NGADZALE,2021,6109.684134433957
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0001,NGADZALE,2022,6267.90371653832
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0001,NGADZALE,2023,6428.671142940015
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0001,NGADZALE,2024,6592.897563851511
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0001,NGADZALE,2025,6760.650471670172
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0001,NGADZALE,2026,6931.119954957568
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0001,NGADZALE,2027,7104.221647705231
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0001,NGADZALE,2028,7278.791302164796
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0002,OUTSA,2017,726.0
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0002,OUTSA,2018,744.2285075958627
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0002,OUTSA,2019,763.13781193774
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0002,OUTSA,2020,782.73456572831
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0002,OUTSA,2021,802.9744173785398
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0002,OUTSA,2022,823.7686636869697
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0002,OUTSA,2023,844.8977642604002
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0002,OUTSA,2024,866.4814683845398
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0002,OUTSA,2025,888.5286463491212
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0002,OUTSA,2026,910.9328543264292
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0002,OUTSA,2027,933.683004387038
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0002,OUTSA,2028,956.6260835212967
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0005,OUZINI,2017,1760.0
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0005,OUZINI,2018,1804.1903214445153
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0005,OUZINI,2019,1850.0310592430062
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0005,OUZINI,2020,1897.5383411595392
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0005,OUZINI,2021,1946.6046481903995
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0005,OUZINI,2022,1997.014942271442
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0005,OUZINI,2023,2048.2370042676366
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0005,OUZINI,2024,2100.561135477672
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0005,OUZINI,2025,2154.008839634233
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0005,OUZINI,2026,2208.3220710943738
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0005,OUZINI,2027,2263.473950029183
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM115_0005,OUZINI,2028,2319.093535809204
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM153_0014,SALAMANI,2017,2130.0
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM153_0014,SALAMANI,2018,2183.4803322027374
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM153_0014,SALAMANI,2019,2238.958043288411
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM153_0014,SALAMANI,2020,2296.4526515169423
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM153_0014,SALAMANI,2021,2355.834034457699
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM153_0014,SALAMANI,2022,2416.841947180779
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM153_0014,SALAMANI,2023,2478.8322835739013
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM153_0014,SALAMANI,2024,2542.1563741860464
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM153_0014,SALAMANI,2025,2606.840243420975
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM153_0014,SALAMANI,2026,2672.5715974039863
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM153_0014,SALAMANI,2027,2739.3179054330453
KM,KM1,KM11,DOMONI,KM115,NGADZALE,KM153_0014,SALAMANI,2028,2806.6302450418207
KM,KM1,KM12,MREMANI,KM121,ADDA,KM121_0001,ADDA DAWENI,2017,11449.0
KM,KM1,KM12,MREMANI,KM121,ADDA,KM121_0001,ADDA DAWENI,2018,11736.463062624009
KM,KM1,KM12,MREMANI,KM121,ADDA,KM121_0001,ADDA DAWENI,2019,12034.66227117794
KM,KM1,KM12,MREMANI,KM121,ADDA,KM121_0001,ADDA DAWENI,2020,12343.702538599753
KM,KM1,KM12,MREMANI,KM121,ADDA,KM121_0001,ADDA DAWENI,2021,12662.884441552205
KM,KM1,KM12,MREMANI,KM121,ADDA,KM121_0001,ADDA DAWENI,2022,12990.809132991895
KM,KM1,KM12,MREMANI,KM121,ADDA,KM121_0001,ADDA DAWENI,2023,13324.014466966008
KM,KM1,KM12,MREMANI,KM121,ADDA,KM121_0001,ADDA DAWENI,2024,13664.388886411289
KM,KM1,KM12,MREMANI,KM121,ADDA,KM121_0001,ADDA DAWENI,2025,14012.072275552462
KM,KM1,KM12,MREMANI,KM121,ADDA,KM121_0001,ADDA DAWENI,2026,14365.386018158799
KM,KM1,KM12,MREMANI,KM121,ADDA,KM121_0001,ADDA DAWENI,2027,14724.1552578887
KM,KM1,KM12,MREMANI,KM121,ADDA,KM121_0001,ADDA DAWENI,2028,15085.966983795211
KM,KM1,KM12,MREMANI,KM121,ADDA,KM121_0002,DJANZA,2017,829.0
KM,KM1,KM12,MREMANI,KM121,ADDA,KM121_0002,DJANZA,2018,849.814645725854
KM,KM1,KM12,MREMANI,KM121,ADDA,KM121_0002,DJANZA,2019,871.4066750638931
KM,KM1,KM12,MREMANI,KM121,ADDA,KM121_0002,DJANZA,2020,893.7836845575329
KM,KM1,KM12,MREMANI,KM121,ADDA,KM121_0002,DJANZA,2021,916.8950303124096
KM,KM1,KM12,MREMANI,KM121,ADDA,KM121_0002,DJANZA,2022,940.6394245130824
KM,KM1,KM12,MREMANI,KM121,ADDA,KM121_0002,DJANZA,2023,964.7661798510629
KM,KM1,KM12,MREMANI,KM121,ADDA,KM121_0002,DJANZA,2024,989.4120348357898
KM,KM1,KM12,MREMANI,KM121,ADDA,KM121_0002,DJANZA,2025,1014.5871182140789
KM,KM1,KM12,MREMANI,KM121,ADDA,KM121_0002,DJANZA,2026,1040.1698846234292
KM,KM1,KM12,MREMANI,KM121,ADDA,KM121_0002,DJANZA,2027,1066.1476730535185
KM,KM1,KM12,MREMANI,KM121,ADDA,KM121_0002,DJANZA,2028,1092.3457620374031
KM,KM1,KM12,MREMANI,KM121,ADDA,KM121_0003,MAGNASSINI,2017,4314.0
KM,KM1,KM12,MREMANI,KM121,ADDA,KM121_0003,MAGNASSINI,2018,4422.316503813431
KM,KM1,KM12,MREMANI,KM121,ADDA,KM121_0003,MAGNASSINI,2019,4534.678403167231
KM,KM1,KM12,MREMANI,KM121,ADDA,KM121_0003,MAGNASSINI,2020,4651.125229410371
KM,KM1,KM12,MREMANI,KM121,ADDA,KM121_0003,MAGNASSINI,2021,4771.393438803058
KM,KM1,KM12,MREMANI,KM121,ADDA,KM121_0003,MAGNASSINI,2022,4894.955943726704
KM,KM1,KM12,MREMANI,KM121,ADDA,KM121_0003,MAGNASSINI,2023,5020.508202506015
KM,KM1,KM12,MREMANI,KM121,ADDA,KM121_0003,MAGNASSINI,2024,5148.7617832106125
